username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Bolanet;2017-12-23 18:10;11;10;"#SegarnyaSolero #LiveBolanet Barcelona belum terkalahkan di La Liga musim ini (M13 S3). Barcelona tak terkalahkan dalam 12 laga tandang terakhirnya di semua kompetisi (M8 S4).";;;#SegarnyaSolero #LiveBolanet;"944525555507929088";https://twitter.com/Bolanet/status/944525555507929088
Bolanet;2017-12-23 18:10;7;12;"#SegarnyaSolero #LiveBolanet Barcelona memenangi 20 dari 23 laga terakhirnya di La Liga. Barcelona selalu mencetak minimal 2 gol dalam 21 dari 23 laga terakhirnya di La Liga.";;;#SegarnyaSolero #LiveBolanet;"944525534309969920";https://twitter.com/Bolanet/status/944525534309969920
Bolanet;2017-12-23 18:10;6;9;"#SegarnyaSolero #LiveBolanet Madrid mencatatkan 5 clean sheet dalam 7 laga terakhirnya di La Liga. Top scorer Madrid di La Liga musim ini: Cristiano Ronaldo, Isco, Marco Asensio (masing-masing 4 gol).";;;#SegarnyaSolero #LiveBolanet;"944525510503100417";https://twitter.com/Bolanet/status/944525510503100417
Bolanet;2017-12-23 18:09;6;6;"#SegarnyaSolero #LiveBolanet Madrid selalu menang dengan mencetak minimal 2 gol dalam 5 laga kandang terakhirnya di La Liga. Madrid selalu unggul saat half time dan menang saat full time dalam 5 laga kandang terakhirnya di La Liga.";;;#SegarnyaSolero #LiveBolanet;"944525481562423296";https://twitter.com/Bolanet/status/944525481562423296
Bolanet;2017-12-23 18:09;6;3;"#SegarnyaSolero #LiveBolanet Madrid tak terkalahkan dalam 30 dari 32 laga kandang terakhirnya di La Liga. Madrid tak terkalahkan dalam 5 laga terakhirnya di La Liga (M3 S2).";;;#SegarnyaSolero #LiveBolanet;"944525458585960450";https://twitter.com/Bolanet/status/944525458585960450
Bolanet;2017-12-23 18:09;4;3;"#SegarnyaSolero #LiveBolanet Madrid selalu mencetak minimal 2 gol dalam 4 laga terakhirnya melawan Barcelona di semua kompetisi. Madrid selalu mencetak minimal 2 gol dalam 20 dari 23 laga kandang terakhirnya di La Liga.";;;#SegarnyaSolero #LiveBolanet;"944525431348137989";https://twitter.com/Bolanet/status/944525431348137989
Bolanet;2017-12-23 18:09;7;4;"#SegarnyaSolero #LiveBolanet Real Madrid Subs: Casilla, Nacho, Bale, Theo, Lucas Vazquez, Asensio, Isco. Barcelona Subs: Cillessen, Semedo, Denis Suarez, Mascherano, Digne, Andre Gomes, Aleix Vidal.";;;#SegarnyaSolero #LiveBolanet;"944525392760553472";https://twitter.com/Bolanet/status/944525392760553472
Bolanet;2017-12-23 18:09;71;44;"#SegarnyaSolero #LiveBolanet Real Madrid XI (vsBarcelona): Navas; Carvajal, Varane, Ramos, Marcelo; Modric, Casemiro, Kroos; Kovacic; Benzema, Ronaldo Barcelona XI (vsRealMadrid): Ter Stegen, Roberto, Pique, Vermaelen, Alba, Busquets, Rakitic, Iniesta, Paulinho, Messi, Suarez. pic.twitter.com/0C1DkF1eNx";;;#SegarnyaSolero #LiveBolanet;"944525355666120704";https://twitter.com/Bolanet/status/944525355666120704
Bolanet;2017-12-23 18:09;18;18;"#SegarnyaSolero #LiveBolanet Real Madrid vs Barcelona | Sabtu (23/12), di Beinsport 2 dan SCTV pukul 19.00 WIB. pic.twitter.com/2V6xjPc0sn";;;#SegarnyaSolero #LiveBolanet;"944525268416262144";https://twitter.com/Bolanet/status/944525268416262144
Bolanet;2017-12-23 18:00;3;8;"https:// goo.gl/pX4EB2 - Musim Depan, Kualitas Wasit di Liga Indonesia Harus Lebih Baik pic.twitter.com/aFAYMENyZM";;;;"944522981925097472";https://twitter.com/Bolanet/status/944522981925097472
Bolanet;2017-12-23 17:40;3;9;"https:// goo.gl/Cnu54v - Barca Dilaporkan ke FIFA Soal Griezmann, Valverde Pilih No Comment pic.twitter.com/O1GaHXhAqW";;;;"944517942179328000";https://twitter.com/Bolanet/status/944517942179328000
Bolanet;2017-12-23 17:20;9;13;"https:// goo.gl/J91SjP - Owen Yakin Chelsea Bisa Bekuk Everton pic.twitter.com/qzYMRkwHHO";;;;"944512910440611841";https://twitter.com/Bolanet/status/944512910440611841
Bolanet;2017-12-23 17:00;7;8;"https:// goo.gl/F6ewvv - Guardiola Pun Kaget dengan Kegemilangan Manchester City : @brfootball pic.twitter.com/AElJavpKlj";;@brfootball;;"944507880060870661";https://twitter.com/Bolanet/status/944507880060870661
Bolanet;2017-12-23 16:40;7;10;"https:// goo.gl/Dxhqhn - Laga Krusial Inter Milan di Markas Sassuolo pic.twitter.com/NdjQyCVMkn";;;;"944502842722697217";https://twitter.com/Bolanet/status/944502842722697217
Bolanet;2017-12-23 16:20;1;10;"https:// goo.gl/fFyH3L - Milner: Liverpool Harusnya Bermain Lebih Membosankan pic.twitter.com/silVSoSwnx";;;;"944497809700597760";https://twitter.com/Bolanet/status/944497809700597760
Bolanet;2017-12-23 16:00;12;7;"https:// goo.gl/zwvq6w - MU Diyakini Akan Menghadapi Perlawanan Alot dari Leicester pic.twitter.com/xSbXdN5rxw";;;;"944492785528393728";https://twitter.com/Bolanet/status/944492785528393728
Bolanet;2017-12-23 15:40;4;15;"https:// goo.gl/PzCcGs - Rakitic Tak Sepakati Anggapan Clasico Sebagai Laga Hidup Mati pic.twitter.com/TaDZI0AAQS";;;;"944487744683872256";https://twitter.com/Bolanet/status/944487744683872256
Bolanet;2017-12-23 15:20;27;42;"Jadwal TV: 22-24 Desember 2017 > https:// goo.gl/6GqubR < Lupakan sinetron mendayu-dayu, drama sesungguhnya adalah sepakbola. Happy weekend! pic.twitter.com/f373ortpoi";;;;"944482711342862337";https://twitter.com/Bolanet/status/944482711342862337
Bolanet;2017-12-23 15:10;10;12;"https:// goo.gl/3x6BMS - Data dan Fakta Premier League: Leicester City vs Manchester United | Prediksi: Leicester 1-2 Man United pic.twitter.com/7STmuDQ3lu";;;;"944480193204408320";https://twitter.com/Bolanet/status/944480193204408320
Bolanet;2017-12-23 15:00;15;8;"[Prediksi] https:// goo.gl/vKZnn8 - Leicester City vs Manchester United, Sama - Sama Terluka | Minggu (24/12, 02.45 WIB) RCTI pic.twitter.com/wftJhlxVr5";;;;"944477676567498752";https://twitter.com/Bolanet/status/944477676567498752
Bolanet;2017-12-23 14:50;7;3;"https:// goo.gl/9L5Bke - Data dan Fakta Serie A: Juventus vs AS Roma | Prediksi: Juventus 1-0 AS Roma pic.twitter.com/qsjgrMbkPg";;;;"944475160232460288";https://twitter.com/Bolanet/status/944475160232460288
Bolanet;2017-12-23 14:40;7;11;"[Preview] https:// goo.gl/dGcbZE - Juventus vs AS Roma, Papan atas Bergejolak | Minggu (24/12, 02.45 WIB) Streaming pic.twitter.com/BnsxUmC3S5";;;;"944472643352383488";https://twitter.com/Bolanet/status/944472643352383488
Bolanet;2017-12-23 14:30;1;2;"https:// goo.gl/N7cQnx - Data dan Fakta Serie A: AC Milan vs Atalanta | Prediksi: Milan 1-1 Atalanta pic.twitter.com/oxjjzFSWj7";;;;"944470128149667845";https://twitter.com/Bolanet/status/944470128149667845
Bolanet;2017-12-23 14:20;7;8;"[Preview] https:// goo.gl/bEzTwn - AC Milan vs Atalanta, Susah Menang | Minggu (24/12, 00.00 WIB) Streaming pic.twitter.com/H1okGOXblL";;;;"944467610766159873";https://twitter.com/Bolanet/status/944467610766159873
Bolanet;2017-12-23 14:10;6;7;"https:// goo.gl/WBV3Sc - Data dan Fakta Premier league: Manchester City vs Bournemouth | Prediksi: Man City 3-0 Bournemouth pic.twitter.com/vVjtM22Fvo";;;;"944465094049542145";https://twitter.com/Bolanet/status/944465094049542145
Bolanet;2017-12-23 14:00;2;12;"[Preview] https:// goo.gl/mSSCyj - Manchester City vs Bournemouth, Tanpa Ampun | Sabtu (23/12, 22.00 WIB) Bein 1 pic.twitter.com/sbFg2m4IR8";;;;"944462579312631808";https://twitter.com/Bolanet/status/944462579312631808
Bolanet;2017-12-23 13:50;2;6;"https:// goo.gl/MB51hE - Data dan Fakta Serie A: Sassuolo vs Inter Milan | Prediksi: Sassuolo 0-1 Inter pic.twitter.com/An3bpbMgEx";;;;"944460061329342464";https://twitter.com/Bolanet/status/944460061329342464
Bolanet;2017-12-23 13:40;7;6;"[Preview] https:// goo.gl/QKVDtV - Sassuolo vs Inter Milan, Bangkit! | Sabtu (23/12, 21.00 WIB) Streaming pic.twitter.com/XI8Wf06hTa";;;;"944457544034017280";https://twitter.com/Bolanet/status/944457544034017280
